"","MSU_ID","SIF ID","Del15N","Del13C","Wt% N*","Wt% C*","C:N ratio","Comments.x","ID1","ID2","ORGANIZATION","Date","CAP_BASIN","CAP_SITE","Serial/Operation","Region","Depth (m)","Depth class","Species","PRED/PREY","TLin","TLmm","TWg","Size class","Box Number","Box Location","DryStart","DryEnd","Comments.y","QAQC","Source","Stat_district"
"83","19-0145","20200090.073",11.1327465,-25.317285,10.167507073509,55.0973345353676,5.41896200681494,NA,"19-0145","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"COS","PREDATOR",21,533,NA,"SMALL",2,"E5",2020-01-07 12:00:00,2020-01-09 12:10:00,NA,NA,"Predator","MH2"
"84","19-0146","20200090.074",13.3305627,-26.155404,9.0862698013245,55.6848558940397,6.12846163625062,NA,"19-0146","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"RBT","PREDATOR",21.25,540,NA,"SMALL",2,"E6",2020-01-07 12:00:00,2020-01-09 12:10:00,NA,NA,"Predator","MH2"
"85","19-0147","20200090.075",9.7413951,-22.669476,14.2117516594517,45.8422663780664,3.22565912187035,NA,"19-0147","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"RBT","PREDATOR",24.25,616,NA,"LARGE",2,"E7",2020-01-07 12:00:00,2020-01-09 12:10:00,NA,NA,"Predator","MH2"
"86","19-0149","20200090.076",9.7054635,-30.789828,2.19489225092251,67.2199242312423,30.625614630053,"Sample was very oily.","19-0149","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"ATS","PREDATOR",28.75,730,NA,"LARGE",2,"E9",2020-01-07 12:00:00,2020-01-09 17:30:00,"Oily sample - might not want to use. Placed back in drying oven for a few extra hours.",NA,"Predator","MH2"
"87","19-0149","20200090.076",10.4228772,-29.9650173,3.99788384401114,63.6833637883008,15.9292681511242,"Sample was very oily.","19-0149","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"ATS","PREDATOR",28.75,730,NA,"LARGE",2,"E9",2020-01-07 12:00:00,2020-01-09 17:30:00,"Oily sample - might not want to use. Placed back in drying oven for a few extra hours.",NA,"Predator","MH2"
"88","19-0150","20200090.077",9.7743324,-28.59798,8.00637141041931,57.8214053367217,7.22192393691283,NA,"19-0150","1","MSU",2019-06-22,"HU","224",NA,"NH",NA,NA,"CHS","PREDATOR",27.75,705,NA,"LARGE",2,"E10",2020-01-07 12:00:00,2020-01-09 12:10:00,NA,NA,"Predator","MH2"
"89","19-0151","20200090.078",11.497053,-24.536793,13.875216730038,50.4886010139417,3.63876125297852,NA,"19-0151","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",30.5,775,NA,"LARGE",2,"F1",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"90","19-0152","20200090.079",10.9251417,-26.56587,11.2957842985843,53.7804277992278,4.76110612398717,NA,"19-0152","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",33.5,851,NA,"LARGE",2,"F2",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"91","19-0155","20200090.080",11.3333646,-23.978721,14.4434734525447,47.7945353507565,3.30907489170037,NA,"19-0155","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",37,940,NA,"LARGE",2,"F5",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"92","19-0158","20200090.081",10.3542285,-23.93727,14.253058739255,48.7818366762178,3.42255213906229,NA,"19-0158","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"RBT","PREDATOR",27.25,692,NA,"LARGE",2,"F8",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"93","19-0159","20200090.082",13.0001916,-21.904149,14.436780872914,46.2718092426188,3.20513344698838,NA,"19-0159","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"WAE","PREDATOR",19,483,NA,"SMALL",2,"F9",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"94","19-0160","20200090.083",13.5701067,-23.853357,14.2659175230567,47.426892226614,3.32448944485781,NA,"19-0160","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",21,533,NA,"SMALL",2,"F10",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"95","19-0161","20200090.084",11.5010454,-24.684399,13.7973296296296,48.4943616402117,3.51476430164214,NA,"19-0161","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",39.75,1010,NA,"LARGE",2,"G1",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"96","19-0166","20200090.085",13.4842701,-21.85461,14.0550631093544,48.0313462450593,3.41736966041026,NA,"19-0166","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",24.5,622,NA,"LARGE",2,"G6",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"97","19-0170","20200090.086",13.4163993,-21.345066,13.9060398648649,48.6893372972973,3.50130862347923,NA,"19-0170","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",26.25,667,NA,"LARGE",2,"G10",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"98","19-0174","20200090.087",11.337357,-25.005897,12.91063828125,50.2613958333333,3.89302176533963,NA,"19-0174","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",30.5,775,NA,"LARGE",2,"H4",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"99","19-0175","20200090.088",11.1796572,-24.196086,13.3958275862069,49.194875331565,3.6724028444662,NA,"19-0175","1","MSU",2019-08-24,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",22.5,572,NA,"SMALL",2,"H5",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"100","19-0179","20200090.089",10.1226693,-23.149701,14.4484070967742,46.2828575483871,3.20331903983522,NA,"19-0179","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"RBT","PREDATOR",24.25,616,NA,"LARGE",2,"H9",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"101","19-0180","20200090.090",12.4372632,-22.453122,13.7725088948787,48.6894420485175,3.53526306790934,NA,"19-0180","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",21,533,NA,"SMALL",2,"H10",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"102","19-0181","20200090.091",12.3654,-22.593651,14.6902129072682,45.7150571428571,3.1119397269075,NA,"19-0181","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"WAE","PREDATOR",19,483,NA,"SMALL",2,"I1",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"103","19-0185","20200090.093",12.8275203,-24.96849,12.2615402760351,50.4686235884567,4.11601009761362,NA,"19-0185","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",25.5,648,NA,"LARGE",2,"I5",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"104","19-0186","20200090.094",12.9832239,-22.988952,13.3478319848293,48.7127648546144,3.64948891400338,NA,"19-0186","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",19,483,NA,"SMALL",2,"I6",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"105","19-0189","20200090.095",11.4551328,-25.648893,12.7313499356499,49.7348311454311,3.90648528214319,NA,"19-0189","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",38.25,972,NA,"LARGE",2,"I9",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"106","19-0190","20200090.096",12.26559,-24.024216,12.3278382575758,50.1580532828283,4.06868197285156,NA,"19-0190","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",23.25,591,NA,"SMALL",2,"I10",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"107","19-0191","20200090.097",13.9483866,-23.71485,13.3316686170213,48.2730486702128,3.62093073695066,NA,"19-0191","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",21,533,NA,"SMALL",2,"J1",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"108","19-0194","20200090.098",9.6296079,-23.558145,14.4004772667543,44.7023159001314,3.10422460812001,NA,"19-0194","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"RBT","PREDATOR",21,533,NA,"SMALL",2,"J4",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"109","19-0197","20200090.099",10.7145426,-24.292131,14.4528138888889,48.6844269444444,3.36850853534289,NA,"19-0197","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",31,787,NA,"LARGE",2,"J7",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"110","19-0198","20200090.100",10.7744286,-24.35178,11.8357514145141,40.9214654366544,3.45744549741662,NA,"19-0198","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",26.5,673,NA,"LARGE",2,"J8",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"111","19-0199","20200090.101",13.0610757,-24.845148,13.5199187586207,47.8819975172414,3.54158914503169,NA,"19-0199","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",21.75,552,NA,"SMALL",2,"J9",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"112","19-0200","20200090.102",13.0600776,-23.054667,13.8809606141522,44.4696477970627,3.20364339566846,NA,"19-0200","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"WAE","PREDATOR",21,533,NA,"SMALL",2,"J10",2020-01-08 12:20:00,2020-01-10 12:20:00,NA,NA,"Predator","MH1"
"113","19-0202","20200090.103",16.0124574,-26.086656,13.6871325757576,47.1374992424243,3.44392800913709,NA,"19.LH.950","1","USGS",2019-08-30,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",16,406,NA,"SMALL",3,"A2",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"114","19-0203","20200090.104",16.168161,-24.72585,14.5083834938102,45.6054275103164,3.14338448041254,NA,"19.LH.951","1","USGS",2019-08-30,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",18.5,470,NA,"SMALL",3,"A3",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"115","19-0204","20200090.105",15.6311832,-24.376044,14.4729910878113,45.4985158584535,3.143684369209,NA,"19.LH.952","1","USGS",2019-08-30,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",15.5,394,NA,"SMALL",3,"A4",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"116","19-0205","20200090.106",16.2649767,-24.658113,14.5638770780856,45.5852420654912,3.13002106658011,NA,"19.LH.953","1","USGS",2019-08-30,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",16,406,NA,"SMALL",3,"A5",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"117","19-0208","20200090.107",16.9516695,-25.143393,14.7133412677878,45.9244706338939,3.12128087006567,NA,"19.LH.957","1","USGS",2019-08-30,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",21.5,546,NA,"SMALL",3,"A8",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"118","19-0214","20200090.108",16.1551857,-25.316274,14.5332857541899,45.0065824022346,3.09679333107857,NA,"19.LH.877","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",13,330,NA,"SMALL",3,"B4",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"119","19-0216","20200090.109",16.4067069,-25.53465,14.0949242627346,45.5999235924933,3.2352017465645,NA,"19.LH.879","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",23.75,603,NA,"LARGE",3,"B6",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"120","19-0217","20200090.110",16.6322775,-25.15047,14.3097047106326,45.8681860026918,3.20539011322926,NA,"19.LH.880","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",18,457,NA,"SMALL",3,"B7",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"121","19-0221","20200090.111",16.3737696,-24.990732,14.0782536082474,43.9164211340206,3.11945091742723,NA,"19.LH.884","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",19,483,NA,"SMALL",3,"C1",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"122","19-0222","20200090.113",16.6083231,-25.252581,14.0250186650185,44.7479826946848,3.19058275525123,NA,"19.LH.885","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",17,432,NA,"SMALL",3,"C2",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"123","19-0223","20200090.114",15.7100331,-23.843247,14.7648484396201,46.0170559023067,3.11666293700816,NA,"19.LH.886","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",18,457,NA,"SMALL",3,"C3",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"124","19-0224","20200090.115",16.4156898,-26.845917,14.263604619226,43.7635782771536,3.06819905945545,NA,"19.LH.887","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",13,330,NA,"SMALL",3,"C4",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"125","19-0226","20200090.116",15.9605562,-24.322461,14.6100977088949,46.4268754716981,3.17772518683654,NA,"19.LH.889","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",16,406,NA,"SMALL",3,"C6",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"126","19-0227","20200090.117",16.8837987,-25.273812,14.5622290809328,46.4905146776406,3.19254108826742,NA,"19.LH.890","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",17.5,444,NA,"SMALL",3,"C7",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"127","19-0229","20200090.118",16.2001002,-25.103964,14.760266013986,46.4621303496504,3.14778407825614,NA,"19.LH.892","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",15.5,394,NA,"SMALL",3,"C9",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"128","19-0231","20200090.119",16.3867449,-25.743927,14.6621454545455,46.866046113307,3.19639757077829,NA,"19.LH.895","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",12.5,318,NA,"SMALL",3,"D1",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"129","19-0232","20200090.120",16.3997202,-24.91794,14.4650188535032,46.5552777070064,3.21847335136597,NA,"19.LH.896","1","USGS",2019-08-09,"HU","264",NA,"CH",NA,NA,"WAE","PREDATOR",25.25,641,NA,"LARGE",3,"D2",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH4"
"130","19-0233","20200090.121",9.6954825,-21.841467,15.0490772789116,46.6889088435374,3.10244329125501,NA,"19-0233","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",28.5,724,NA,"LARGE",3,"D3",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"131","19-0234","20200090.122",9.900093,-22.515804,14.9187380764163,46.5389868247694,3.11949888699626,NA,"19-0234","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",28,711,NA,"LARGE",3,"D4",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"132","19-0235","20200090.123",11.1147807,-23.952435,13.5822171894605,48.431408531995,3.56579547038732,NA,"19-0235","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",20.5,521,NA,"SMALL",3,"D5",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"133","19-0236","20200090.124",12.0130707,-24.112173,13.8632147410359,48.9195529880478,3.52873081041177,NA,"19-0236","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",26,660,NA,"LARGE",3,"D6",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"134","19-0237","20200090.125",12.7606476,-24.580266,11.9372864759428,50.9624023407022,4.26917812883244,NA,"19-0237","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",24.5,622,NA,"LARGE",3,"D7",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"135","19-0239","20200090.126",9.0806529,-23.015238,14.3406926273458,48.7722233243968,3.40096706566282,NA,"19-0239","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",28,711,NA,"LARGE",3,"D9",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"136","19-0240","20200090.127",9.6096459,-22.908072,14.8094549511855,46.9582850767085,3.17083142029812,NA,"19-0240","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",26.75,679,NA,"LARGE",3,"D10",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"137","19-0241","20200090.128",10.2933444,-23.727993,14.4480912873862,47.3828397919376,3.27952245382785,NA,"19-0241","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"COS","PREDATOR",24,610,NA,"LARGE",3,"E1",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"138","19-0242","20200090.129",14.4434442,-21.513903,14.6317048040455,46.5589744627054,3.18206081152159,NA,"19-0242","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",19,483,NA,"SMALL",3,"E2",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"139","19-0243","20200090.130",9.6136383,-23.087019,14.6668547472256,47.713255487053,3.25313479333927,NA,"19-0243","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"ATS","PREDATOR",25.5,648,NA,"LARGE",3,"E3",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"140","19-0244","20200090.131",11.1856458,-23.146668,14.4243625176803,47.1257137199434,3.26709160714591,NA,"19-0244","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",20,508,NA,"SMALL",3,"E4",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"141","19-0245","20200090.132",9.6345984,-24.316395,12.94489494311,51.790604551201,4.00085167000656,NA,"19-0245","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",22,559,NA,"SMALL",3,"E5",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"142","19-0246","20200090.134",9.3431532,-22.722048,14.8013487437186,46.8428761306533,3.16477078823864,NA,"19-0246","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",28,711,NA,"LARGE",3,"E6",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"143","19-0247","20200090.135",9.4689138,-23.627904,14.2666282555283,48.1021501228501,3.37165511438982,NA,"19-0247","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",27.5,698,NA,"LARGE",3,"E7",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"144","19-0248","20200090.136",9.3601209,-22.779675,14.7509305732484,47.2334084076433,3.20206295956023,NA,"19-0248","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",28.5,724,NA,"LARGE",3,"E8",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"145","19-0249","20200090.137",9.5075408,-24.2882112,13.1353880577428,50.0895559055118,3.8133289770595,NA,"19-0249","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",22.75,578,NA,"SMALL",3,"E9",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"146","19-0250","20200090.138",10.1928148,-22.836548,14.5190253787879,47.4869474747475,3.270670464157,NA,"19-0250","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"RBT","PREDATOR",27,686,NA,"LARGE",3,"E10",2020-01-13 10:40:00,2020-01-15 10:40:00,NA,NA,"Predator","MH6"
"147","19-0251","20200090.139",12.1676044,-24.1237768,13.0005342657343,49.6467401398601,3.81882306719616,NA,"19-0251","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",29.5,749,NA,"LARGE",3,"F1",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"148","19-0252","20200090.140",12.0745672,-22.8083016,14.1035215561224,47.3911489795918,3.36023515765245,NA,"19-0252","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",23,584,NA,"SMALL",3,"F2",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"149","19-0253","20200090.141",13.6592008,-23.2592352,14.5490647741935,46.7947458064516,3.21634046811407,NA,"19-0253","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",20.5,521,NA,"SMALL",3,"F3",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"150","19-0254","20200090.142",14.8246668,-22.0083232,13.9397414073072,48.434851420839,3.4745875124663,NA,"19-0254","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",17.5,444,NA,"SMALL",3,"F4",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"151","19-0255","20200090.143",13.1600012,-18.1173816,14.3511297662977,45.6699768757688,3.18232624326348,NA,"19-0255","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",25,635,NA,"LARGE",3,"F5",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"152","19-0256","20200090.144",11.4123024,-22.947516,13.7490473753281,47.7884787401575,3.47576653389902,NA,"19-0256","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",22.75,578,NA,"SMALL",3,"F6",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"153","19-0257","20200090.145",11.2982568,-22.967692,14.303929463171,47.7927490636704,3.34123215489314,NA,"19-0257","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",18.75,476,NA,"SMALL",3,"F7",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"154","19-0258","20200090.146",11.0591612,-22.4400896,14.1904799059929,46.3083412455934,3.26333862930431,NA,"19-0258","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",19,483,NA,"SMALL",3,"F8",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"155","19-0259","20200090.147",14.5965756,-21.0630776,14.2332927792916,46.0584261580381,3.23596421940044,NA,"19-0259","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"WAE","PREDATOR",18.25,464,NA,"SMALL",3,"F9",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"156","19-0260","20200090.148",13.0629624,-22.6983424,13.7637791044776,48.8636808683853,3.55016456581238,NA,"19-0260","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",31.5,800,NA,"LARGE",3,"F10",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"157","19-0261","20200090.149",12.516744,-23.1482672,13.6870780580076,48.9536262295082,3.57663089390128,NA,"19-0261","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",28.5,724,NA,"LARGE",3,"G1",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"158","19-0262","20200090.150",12.5947752,-23.0695808,13.4901339261286,50.53492749658,3.74606566349209,NA,"19-0262","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",29.5,749,NA,"LARGE",3,"G2",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"159","19-0263","20200090.151",12.2326304,-25.5996512,10.7962463694268,52.5025895541401,4.86304107535181,NA,"19-0263","1","MSU",2019-08-18,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",27.5,698,NA,"LARGE",3,"G3",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH6"
"160","19-0266","20200090.152",12.6828104,-23.86048,11.69844626109,51.3725667934094,4.39140084476678,NA,"19-0266","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",29.5,749,NA,"LARGE",3,"G6",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH1"
"161","19-0268","20200090.153",12.026548,-22.6125944,14.3958433701657,47.0433082872928,3.26783968661304,NA,"19-0268","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"WAE","PREDATOR",20,508,NA,"SMALL",3,"G8",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH1"
"162","19-0269","20200090.155",12.1385928,-20.9712768,13.8952256944444,48.24102,3.47176944519063,NA,"19-0269","1","MSU",2019-07-27,"HU","223",NA,"NH",NA,NA,"WAE","PREDATOR",25.5,648,NA,"LARGE",3,"G9",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MH1"
"163","19-0270","20200090.156",12.4006976,-25.7953584,11.2831554735547,53.3686809348094,4.72994288343309,NA,"19-0270","1","MSU",2019-08-15,"MI","124",NA,"NEM",NA,NA,"LAT","PREDATOR",29,737,NA,"LARGE",3,"G10",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MM5"
"164","19-0273","20200090.157",10.8520784,-22.4572392,14.3752837078652,48.1972606741573,3.35278674519565,NA,"19-0273","1","MSU",2019-08-31,"MI","153",NA,"SEM",NA,NA,"RBT","PREDATOR",22,559,NA,"SMALL",3,"H3",2020-01-14 11:00:00,2020-01-16 11:23:00,NA,NA,"Predator","MM7"
